sku,category_1_name,category_2_name,category_3_name,category_4_name,category_5_name,collection_real_launch_date_date,product_first_order_date,descricao_cor,familia_cor_nome
1903_1000018_0_U,Feminino,Acessórios,Bijoux,Pulseiras,,1969-12-31,2015-07-13,DOURADO,DOURADO
1905_1000076_0_U,Feminino,Acessórios,Bijoux,Pulseiras,,1969-12-31,2015-07-02,GRAFITE,CINZA
1909_1000018_0_U,Feminino,Acessórios,Bijoux,Broches,,1969-12-31,2015-07-01,DOURADO,DOURADO
1933_1000018_0_U,Feminino,Acessórios,Bijoux,Pulseiras,,1969-12-31,2015-07-01,DOURADO,DOURADO
1937_40130845_0_U,Feminino,Acessórios,Bijoux,Pulseiras,,1969-12-31,2015-07-07,PRATA,PRATEADO
1951_1000018_0_U,Feminino,Acessórios,Bijoux,Brincos,,1969-12-31,2015-07-03,DOURADO,DOURADO
1959_1000116_0_U,Feminino,Acessórios,Óculos de Sol,Redondo,,1969-12-31,2015-07-01,TARTARUGA,MARROM
1963_1000012_0_U,Feminino,Acessórios,Cabelo,,,1969-12-31,2015-07-01,BEGE,BEGE
1963_40130843_0_U,Feminino,Acessórios,Cabelo,,,1969-12-31,2015-07-01,PRETO,PRETO
1965_40130843_0_U,Feminino,Acessórios,Cabelo,,,1969-12-31,2015-07-03,PRETO,PRETO
1987_40130845_0_U,Feminino,Acessórios,Óculos de Sol,,,1969-12-31,2015-07-01,PRATA,PRATEADO
2001_31_0_U,Feminino,Acessórios,Cintos,,,1969-12-31,2015-07-08,MARSALA,VERMELHO
2003_40130843_0_U,Feminino,Acessórios,Cintos,,,1969-12-31,2015-07-01,PRETO,PRETO
2033_1000076_0_U,Feminino,Acessórios,Bijoux,Brincos,,1969-12-31,2015-07-01,GRAFITE,CINZA
2043_1000018_0_U,Feminino,Acessórios,Bijoux,Brincos,,1969-12-31,2015-07-01,DOURADO,DOURADO
2045_1000018_0_U,Feminino,Acessórios,Bijoux,Pulseiras,,1969-12-31,2015-08-19,DOURADO,DOURADO
2045_40130845_0_U,Feminino,Acessórios,Bijoux,Pulseiras,,1969-12-31,2015-08-18,PRATA,PRATEADO
2049_1000018_0_U,Feminino,Acessórios,Bijoux,Brincos,,1969-12-31,2015-07-05,DOURADO,DOURADO
2117_173_0_38,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-09,PALHA,BEGE
2117_173_0_42,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-16,PALHA,BEGE
2117_63_0_40,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-02,CAPRI,AZUL
2117_75_0_42,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-04,CHAINS VERMELHA,VERMELHO
2121_69_0_G,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-02,MEDITERRÃ?NEO LENCO,AZUL
2121_73_0_G,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-10,CHAINS PRETA,PRETO
2123_75_0_P,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-17,CHAINS VERMELHA,VERMELHO
2125_63_0_G,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-10-08,CAPRI,AZUL
2125_71_0_P,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-15,RIVIERA,VERDE
2125_73_0_G,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-02,CHAINS PRETA,PRETO
2125_77_0_PP,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-15,SICILIA,VERMELHO
2127_1000010_0_G,Feminino,Moda,Roupas,Blusas,Camisetas,2015-09-02,2015-09-02,CREME,BEGE
2127_40130843_0_G,Feminino,Moda,Roupas,Blusas,Camisetas,2015-09-02,2015-09-02,PRETO,PRETO
2131_1000020_0_M,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-03,AMARELO,AMARELO
2131_1000020_0_P,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-02,AMARELO,AMARELO
2135_1000058_0_38,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-03,OFF-WHITE,BRANCO
2135_40130843_0_40,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-15,PRETO,PRETO
2135_40130843_0_42,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-04,PRETO,PRETO
2137_1000032_0_40,Feminino,Moda,Roupas,Blusas,Camisas,2015-09-02,2015-09-03,MARINHO,AZUL
2137_1000032_0_40,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-03,MARINHO,AZUL
2137_1000032_0_42,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-04,MARINHO,AZUL
2137_1000032_0_44,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-15,MARINHO,AZUL
2137_1000058_0_42,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2139_1000058_0_M,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2145_67_0_40,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-02,MEDITERRÃ?NEO,AZUL
2145_73_0_40,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-02,CHAINS PRETA,PRETO
2147_215_0_42,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-12-12,MARGARIDA MOSTARDA,AMARELO
2147_217_0_38,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2016-02-26,RETRO AZUL,AZUL
2147_217_0_44,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-12-21,RETRO AZUL,AZUL
2147_65_0_36,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-09-02,PEIXES,AZUL
2149_40130843_0_36,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-17,PRETO,PRETO
2149_40130843_0_40,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-13,PRETO,PRETO
2151_1000058_0_42,Feminino,Moda,Roupas,Jaquetas & Casacos,Jaquetas,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2153_1000010_0_40,Feminino,Moda,Roupas,Shorts,,2015-09-02,2015-09-02,CREME,BEGE
2153_1000010_0_42,Feminino,Moda,Roupas,Shorts,,2015-09-02,2015-09-04,CREME,BEGE
2153_1000010_0_44,Feminino,Moda,Roupas,Shorts,,2015-09-02,2016-02-03,CREME,BEGE
2155_1000058_0_38,Feminino,Moda,Roupas,Saias,Mini,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2157_1000058_0_42,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-10,OFF-WHITE,BRANCO
2157_40130843_0_42,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-03,PRETO,PRETO
2159_1000030_0_M,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-09-10,AZUL,AZUL
2163_1000058_0_P,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2163_40130843_0_M,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-04,PRETO,PRETO
2163_40130843_0_PP,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-03,PRETO,PRETO
2167_1000058_0_G,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-11-04,OFF-WHITE,BRANCO
2167_1000058_0_M,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-11-24,OFF-WHITE,BRANCO
2167_1000058_0_P,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-11-25,OFF-WHITE,BRANCO
2167_40130843_0_G,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-11-05,PRETO,PRETO
2167_40130843_0_P,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-10-28,PRETO,PRETO
2167_71_0_G,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-10-23,RIVIERA,VERDE
2167_71_0_M,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-11-12,RIVIERA,VERDE
2169_1000058_0_G,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2169_1000058_0_P,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-20,OFF-WHITE,BRANCO
2169_40130843_0_G,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-11,PRETO,PRETO
2169_40130843_0_M,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,PRETO,PRETO
2169_40130843_0_P,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,PRETO,PRETO
2171_1000024_0_40,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-22,VERMELHO,VERMELHO
2171_1000058_0_38,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-10-11,OFF-WHITE,BRANCO
2171_1000058_0_40,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-19,OFF-WHITE,BRANCO
2173_1000032_0_36,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-26,MARINHO,AZUL
2173_1000058_0_40,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-08,OFF-WHITE,BRANCO
2175_1000058_0_G,Feminino,Moda,Roupas,Vestidos,Midi,2015-09-02,2015-09-16,OFF-WHITE,BRANCO
2175_1000058_0_M,Feminino,Moda,Roupas,Vestidos,Midi,2015-09-02,2015-09-16,OFF-WHITE,BRANCO
2177_77_0_P,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,SICILIA,VERMELHO
2179_1000058_0_42,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-27,OFF-WHITE,BRANCO
2181_40130843_0_36,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-21,PRETO,PRETO
2181_65_0_38,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-04,PEIXES,AZUL
2181_71_0_42,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-05,RIVIERA,VERDE
2183_1000020_0_38,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,AMARELO,AMARELO
2185_63_0_M,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-09-04,CAPRI,AZUL
2185_69_0_G,Feminino,Moda,Roupas,Vestidos,Maxi,2015-09-02,2015-09-17,MEDITERRÃ?NEO LENCO,AZUL
2191_1000032_0_P,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-09-02,MARINHO,AZUL
2195_65_0_M,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-09,PEIXES,AZUL
2195_65_0_P,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-04,PEIXES,AZUL
2197_1000032_0_38,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-09-02,MARINHO,AZUL
2197_1000032_0_44,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-09-02,MARINHO,AZUL
2197_1000036_0_40,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-11-04,CORAL,LARANJA
2197_1000036_0_42,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-10-17,CORAL,LARANJA
2197_1000058_0_42,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-09-08,OFF-WHITE,BRANCO
2197_173_0_38,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-10-19,PALHA,BEGE
2197_173_0_44,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-10-18,PALHA,BEGE
2197_40130843_0_42,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-09-04,PRETO,PRETO
2199_1000032_0_40,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-03,MARINHO,AZUL
2201_1000020_0_38,Feminino,Moda,Roupas,Shorts,,2015-09-02,2015-09-04,AMARELO,AMARELO
2203_40130843_0_36,Feminino,Moda,Roupas,Saias,Mini,2015-09-02,2015-09-02,PRETO,PRETO
2203_40130843_0_38,Feminino,Moda,Roupas,Saias,Mini,2015-09-02,2015-09-02,PRETO,PRETO
2203_40130843_0_42,Feminino,Moda,Roupas,Saias,Mini,2015-09-02,2015-09-02,PRETO,PRETO
2205_77_0_36,Feminino,Moda,Roupas,Shorts,,2015-09-02,2015-09-13,SICILIA,VERMELHO
2207_67_0_42,Feminino,Moda,Roupas,Shorts,,2015-09-02,2015-09-15,MEDITERRÃ?NEO,AZUL
2209_1000058_0_40,Feminino,Moda,Roupas,Saias,Mini,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2211_1000058_0_42,Feminino,Moda,Roupas,Saias,Midi,2015-09-02,2015-09-03,OFF-WHITE,BRANCO
2211_40130843_0_42,Feminino,Moda,Roupas,Saias,Midi,2015-09-02,2015-09-02,PRETO,PRETO
2213_71_0_P,Feminino,Moda,Roupas,Jaquetas & Casacos,Casacos,2015-09-02,2015-11-24,RIVIERA,VERDE
2215_1000010_0_40,Feminino,Moda,Roupas,Saias,Mini,2015-09-02,2015-09-12,CREME,BEGE
2215_1000010_0_42,Feminino,Moda,Roupas,Saias,Mini,2015-09-02,2015-09-02,CREME,BEGE
2217_40130843_0_40,Feminino,Moda,Roupas,Blazers,,2015-09-02,2015-09-13,PRETO,PRETO
2219_1000032_0_42,Feminino,Moda,Roupas,Blazers,,2015-09-02,2015-09-13,MARINHO,AZUL
2219_1000058_0_38,Feminino,Moda,Roupas,Blazers,,2015-09-02,2015-09-17,OFF-WHITE,BRANCO
2219_40130843_0_40,Feminino,Moda,Roupas,Blazers,,2015-09-02,2015-09-15,PRETO,PRETO
2219_40130843_0_42,Feminino,Moda,Roupas,Blazers,,2015-09-02,2015-09-12,PRETO,PRETO
2221_1000010_0_40,Feminino,Moda,Roupas,Jaquetas & Casacos,Casacos,2015-09-02,2015-09-11,CREME,BEGE
2231_1000058_0_36,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-22,OFF-WHITE,BRANCO
2231_1000058_0_42,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-23,OFF-WHITE,BRANCO
2233_1000058_0_GG,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-08,OFF-WHITE,BRANCO
2233_1000058_0_M,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-03,OFF-WHITE,BRANCO
2233_40130843_0_P,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-03,PRETO,PRETO
2233_65_0_GG,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-19,PEIXES,AZUL
2249_1000032_0_P,Feminino,Moda,Roupas,Shorts,,2015-09-02,2015-09-02,MARINHO,AZUL
2253_1000032_0_G,Feminino,Moda,Roupas,Suéters & Cardigãs,Suéters,2015-09-02,2015-09-02,MARINHO,AZUL
2257_1000024_0_G,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-16,VERMELHO,VERMELHO
2257_1000024_0_P,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-06,VERMELHO,VERMELHO
2263_1000020_0_P,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-11-19,AMARELO,AMARELO
2263_1000032_0_M,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-09-02,MARINHO,AZUL
2263_1000032_0_P,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-09-02,MARINHO,AZUL
2263_1000058_0_M,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-09-05,OFF-WHITE,BRANCO
2263_31_0_M,Feminino,Moda,Roupas,Blusas,Cropped,2015-09-02,2015-11-23,MARSALA,VERMELHO
2269_1000024_0_40,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-09,VERMELHO,VERMELHO
2269_1000024_0_42,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,VERMELHO,VERMELHO
2269_1000046_0_36,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-23,NUDE,ROSA
2269_40130843_0_42,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,PRETO,PRETO
2271_65_0_36,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-10-02,PEIXES,AZUL
2271_65_0_42,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-06,PEIXES,AZUL
2271_71_0_40,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-08,RIVIERA,VERDE
2273_1000032_0_42,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-10-19,MARINHO,AZUL
2273_1000058_0_40,Feminino,Moda,Roupas,Calças,Flare,2015-09-02,2015-10-08,OFF-WHITE,BRANCO
2279_1000058_0_42,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-18,OFF-WHITE,BRANCO
2279_67_0_38,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-11,MEDITERRÃ?NEO,AZUL
2279_67_0_40,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-03,MEDITERRÃ?NEO,AZUL
2279_67_0_44,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-03,MEDITERRÃ?NEO,AZUL
2279_73_0_38,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-02,CHAINS PRETA,PRETO
2279_73_0_42,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-08,CHAINS PRETA,PRETO
2283_63_0_44,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,CAPRI,AZUL
2285_63_0_M,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-11,CAPRI,AZUL
2285_63_0_P,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-23,CAPRI,AZUL
2285_67_0_G,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-28,MEDITERRÃ?NEO,AZUL
2285_67_0_M,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-12,MEDITERRÃ?NEO,AZUL
2287_1000030_0_40,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-04,AZUL,AZUL
2287_40130843_0_40,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-02,PRETO,PRETO
2287_40130843_0_42,Feminino,Moda,Roupas,Blusas,Regatas,2015-09-02,2015-09-02,PRETO,PRETO
2289_1000058_0_G,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-03,OFF-WHITE,BRANCO
2289_1000058_0_P,Feminino,Moda,Roupas,Blusas,Blusas,2015-09-02,2015-09-03,OFF-WHITE,BRANCO
2291_63_0_42,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-15,CAPRI,AZUL
2291_67_0_36,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-04,MEDITERRÃ?NEO,AZUL
2291_67_0_38,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-03,MEDITERRÃ?NEO,AZUL
2291_67_0_40,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-04,MEDITERRÃ?NEO,AZUL
2293_1000032_0_42,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-14,MARINHO,AZUL
2293_1000054_0_40,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-03,CARAMELO,MARROM
2295_40130843_0_38,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-23,PRETO,PRETO
2295_40130843_0_40,Feminino,Moda,Roupas,Vestidos,Curto,2015-09-02,2015-09-02,PRETO,PRETO
2297_1000058_0_G,Feminino,Moda,Roupas,Macacão,Macacão,2015-09-02,2015-09-18,OFF-WHITE,BRANCO
2299_40130843_0_P,Feminino,Moda,Roupas,Macacão,Macacão,2015-09-02,2015-09-18,PRETO,PRETO
2303_1000058_0_38,Feminino,Moda,Roupas,Saias,Midi,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2303_1000058_0_40,Feminino,Moda,Roupas,Saias,Midi,2015-09-02,2015-09-02,OFF-WHITE,BRANCO
2303_1000096_0_40,Feminino,Moda,Roupas,Saias,Midi,2015-09-02,2015-09-02,AZUL ESCURO,AZUL
2309_73_0_40,Feminino,Moda,Roupas,Calças,Reta,2015-09-02,2015-09-16,CHAINS PRETA,PRETO
2311_1000020_0_40,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-18,AMARELO,AMARELO
2311_1000044_0_36,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2016-04-24,SALMÃ?O,ROSA
2311_1000044_0_40,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2016-04-19,SALMÃ?O,ROSA
2311_1000058_0_36,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-17,OFF-WHITE,BRANCO
2311_1000058_0_42,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-09-30,OFF-WHITE,BRANCO
2311_40130843_0_42,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-11-24,PRETO,PRETO
2311_40130843_0_44,Feminino,Moda,Roupas,Calças,Skinny,2015-09-02,2015-11-24,PRETO,PRETO
2315_1000012_0_G,Feminino,Moda,Roupas,Saias,Midi,2015-09-02,2015-09-16,BEGE,BEGE
2361_1000030_0_G,Feminino,Moda,Roupas,Jaquetas & Casacos,Jaquetas,1969-12-31,2015-11-23,AZUL,AZUL
2361_40130843_0_M,Feminino,Moda,Roupas,Jaquetas & Casacos,Jaquetas,1969-12-31,2015-11-23,PRETO,PRETO
2363_1000032_0_G,Feminino,Moda,Roupas,Jaquetas & Casacos,Jaquetas,1969-12-31,2015-11-23,MARINHO,AZUL
2363_1000032_0_GG,Feminino,Moda,Roupas,Jaquetas & Casacos,Jaquetas,1969-12-31,2015-11-24,MARINHO,AZUL
2367_1000074_0_GG,Feminino,Moda,Roupas,Blazers,,1969-12-31,2015-11-24,CINZA ESCURO,CINZA
2389_40130847_0_U,Feminino,Acessórios,Bijoux,Pulseiras,,2015-09-02,2015-09-02,BRANCO,BRANCO
243_1000012_0_M,Feminino,Moda,Roupas,Blusas,Blusas,2015-05-04,2015-05-07,BEGE,BEGE
245_1000058_0_M,Feminino,Moda,Roupas,Blusas,Camisas,2015-05-04,2015-05-10,OFF-WHITE,BRANCO
2497_1000030_0_P,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-11-27,AZUL,AZUL
2497_115_0_M,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-11-20,COBRA CLASSY AZUL,AZUL
2497_115_0_P,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-11-12,COBRA CLASSY AZUL,AZUL
2497_40130843_0_G,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-10-27,PRETO,PRETO
2497_40130843_0_P,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-10-22,PRETO,PRETO
2497_40130847_0_M,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-10-23,BRANCO,BRANCO
2497_87_0_M,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-10-13,ARABESCO POWER VERMELHO,VERMELHO
2497_87_0_P,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-10-13,ARABESCO POWER VERMELHO,VERMELHO
2499_91_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-11-12,BARQUINHOS,AZUL
2499_91_0_M,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-10-13,BARQUINHOS,AZUL
2499_91_0_P,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-10-29,BARQUINHOS,AZUL
249_1000016_0_P,Feminino,Moda,Roupas,Blusas,Camisetas,2015-05-04,2015-05-01,MARROM,MARROM
2501_1000020_0_P,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-11-12,AMARELO,AMARELO
2501_1000030_0_M,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-11-28,AZUL,AZUL
2501_95_0_G,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-09-29,CHEVRON NAVY,AZUL
2501_95_0_M,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-10-09,CHEVRON NAVY,AZUL
2501_95_0_P,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-10-01,CHEVRON NAVY,AZUL
2507_107_0_M,Feminino,Moda,Praia,Calcinhas,Hot Pants,2015-10-01,2015-10-02,SIMETRIA PB,PRETO
2507_127_0_P,Feminino,Moda,Praia,Calcinhas,Hot Pants,2015-10-01,2015-09-28,NAVY MARINHO,AZUL
2507_40130843_0_M,Feminino,Moda,Praia,Calcinhas,Hot Pants,2015-10-01,2015-09-29,PRETO,PRETO
2511_1000036_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2016-01-14,CORAL,LARANJA
2511_1000088_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-15,PINK,ROSA
2511_1000110_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-09,VERDE AGUA,VERDE
2511_1000110_0_P,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2016-01-18,VERDE AGUA,VERDE
2511_125_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-14,ONCA CLASSIC,BEGE
2511_125_0_P,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-15,ONCA CLASSIC,BEGE
2511_40130843_0_P,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-10-15,PRETO,PRETO
2513_1000088_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2016-01-05,PINK,ROSA
2513_109_0_M,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2016-01-18,TAJ AMARELO,AMARELO
2513_113_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-30,BANANAS,ROSA
2513_113_0_P,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-29,BANANAS,ROSA
2513_121_0_M,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-23,FOLHAGEM TRENDY,VERDE
2513_125_0_M,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-30,ONCA CLASSIC,BEGE
2513_129_0_M,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-11-05,LISTRAS VERMELHO,VERMELHO
2513_87_0_G,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-01,ARABESCO POWER VERMELHO,VERMELHO
2513_87_0_P,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-01,ARABESCO POWER VERMELHO,VERMELHO
2513_93_0_P,Feminino,Moda,Praia,Calcinhas,Lacinho,2015-10-01,2015-12-08,BUBBLES,AZUL
2515_101_0_G,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-11-15,BOHO SOFT,ROSA
2515_101_0_P,Feminino,Moda,Praia,Calcinhas,Slip,2015-10-01,2015-12-17,BOHO SOFT,ROSA
